transaction_id,transaction_timestamp,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method,sales_channel,api_ingestion_flag,sale_date,year,month,day_of_week,category,cost_price,net_unit_price,calculated_total,total_cost,gross_profit
TXN-100119,2026-02-21 08:20:00,STR-114,CUST-5079,PRD-1018,2,17272.73,0.0,34545.46,Cash,Online,,2026-02-21,2026,2,Saturday,Clothing,12848.42,17272.73,34545.46,25696.84,8848.62
TXN-100120,2026-01-10 20:41:00,STR-103,CUST-5073,PRD-1034,4,9660.26,0.1,34776.94,Debit Card,In-Store,,2026-01-10,2026,1,Saturday,Clothing,5672.08,8694.234,34776.94,22688.32,12088.62
TXN-100121,2026-02-01 20:23:00,STR-106,CUST-5102,PRD-1041,3,23258.31,0.1,62797.44,Net Banking,Online,,2026-02-01,2026,2,Sunday,Clothing,16832.29,20932.479000000003,62797.44,50496.87,12300.57
TXN-100122,2026-06-27 15:23:00,STR-114,CUST-5132,PRD-1021,2,5708.56,0.15,9704.55,Debit Card,In-Store,,2026-06-27,2026,6,Saturday,Home & Kitchen,3795.18,4852.276,9704.55,7590.36,2114.19
TXN-100123,2026-04-21 17:52:00,STR-102,CUST-5139,PRD-1046,4,2150.38,0.0,8601.52,Debit Card,Online,,2026-04-21,2026,4,Tuesday,Clothing,1198.25,2150.38,8601.52,4793.0,3808.52
TXN-100124,2026-06-19 12:19:00,STR-107,CUST-5154,PRD-1006,1,17604.11,0.1,15843.7,Net Banking,In-Store,,2026-06-19,2026,6,Friday,Clothing,11059.92,15843.699,15843.7,11059.92,4783.78
TXN-100125,2026-04-25 08:46:00,STR-113,CUST-5090,PRD-1044,4,2067.7,0.1,7443.72,Cash,Online,,2026-04-25,2026,4,Saturday,Clothing,1147.24,1860.9299999999998,7443.72,4588.96,2854.76
TXN-100126,2026-06-21 18:25:00,STR-105,CUST-5131,PRD-1017,1,11824.84,0.0,11824.84,Credit Card,In-Store,,2026-06-21,2026,6,Sunday,Clothing,7237.84,11824.84,11824.84,7237.84,4587.0
TXN-100127,2026-01-09 10:04:00,STR-103,CUST-5199,PRD-1009,5,20274.45,0.15,86166.41,Debit Card,Online,,2026-01-09,2026,1,Friday,Home & Kitchen,14553.78,17233.2825,86166.41,72768.9,13397.51
TXN-100128,2026-06-04 10:43:00,STR-107,CUST-5094,PRD-1024,5,9368.27,0.0,46841.35,Debit Card,Online,,2026-06-04,2026,6,Thursday,Beauty & Care,7301.49,9368.27,46841.35,36507.45,10333.9
TXN-100129,2026-02-05 16:23:00,STR-106,CUST-5080,PRD-1048,1,13710.77,0.2,10968.62,Debit Card,In-Store,,2026-02-05,2026,2,Thursday,Clothing,9822.0,10968.616000000002,10968.62,9822.0,1146.62
TXN-100130,2026-05-08 16:24:00,STR-114,CUST-5143,PRD-1007,1,23951.68,0.05,22754.1,UPI,Online,,2026-05-08,2026,5,Friday,Clothing,15027.69,22754.095999999998,22754.1,15027.69,7726.41
TXN-100131,2026-02-24 17:18:00,STR-111,CUST-5125,PRD-1049,3,12079.91,0.15,30803.77,Credit Card,In-Store,,2026-02-24,2026,2,Tuesday,Sports & Outdoors,8823.92,10267.923499999999,30803.77,26471.76,4332.01
TXN-100132,2026-02-14 19:28:00,STR-101,CUST-5174,PRD-1008,1,2868.65,0.15,2438.35,Debit Card,Mobile App,,2026-02-14,2026,2,Saturday,Beauty & Care,2136.93,2438.3525,2438.35,2136.93,301.42
TXN-100133,2026-05-19 12:57:00,STR-104,CUST-5040,PRD-1022,1,6988.83,0.2,5591.06,Credit Card,Online,,2026-05-19,2026,5,Tuesday,Clothing,4240.29,5591.064,5591.06,4240.29,1350.77
TXN-100134,2026-02-21 20:08:00,STR-103,CUST-5126,PRD-1032,2,19167.84,0.0,38335.68,UPI,Online,,2026-02-21,2026,2,Saturday,Sports & Outdoors,12780.48,19167.84,38335.68,25560.96,12774.72
TXN-100135,2026-04-30 20:35:00,STR-102,CUST-5156,PRD-1035,5,15173.74,0.1,68281.83,UPI,In-Store,,2026-04-30,2026,4,Thursday,Electronics,10050.77,13656.366,68281.83,50253.85,18027.98
TXN-100136,2026-05-15 14:49:00,STR-106,CUST-5147,PRD-1019,4,20633.99,0.15,70155.57,UPI,In-Store,,2026-05-15,2026,5,Friday,Clothing,15169.3,17538.8915,70155.57,60677.2,9478.37
TXN-100137,2026-04-30 18:33:00,STR-105,CUST-5032,PRD-1020,1,2120.69,0.15,1802.59,Cash,Mobile App,,2026-04-30,2026,4,Thursday,Home & Kitchen,1611.77,1802.5865,1802.59,1611.77,190.82
TXN-100138,2026-04-21 16:58:00,STR-113,CUST-5014,PRD-1037,2,1918.22,0.05,3644.62,UPI,Mobile App,,2026-04-21,2026,4,Tuesday,Clothing,1442.39,1822.309,3644.62,2884.78,759.84
TXN-100139,2026-02-11 13:59:00,STR-111,CUST-5057,PRD-1009,3,20274.45,0.05,57782.18,Debit Card,Mobile App,,2026-02-11,2026,2,Wednesday,Home & Kitchen,14553.78,19260.7275,57782.18,43661.34,14120.84
TXN-100140,2026-02-20 18:35:00,STR-104,CUST-5032,PRD-1018,1,17272.73,0.1,15545.46,Debit Card,Mobile App,,2026-02-20,2026,2,Friday,Clothing,12848.42,15545.457,15545.46,12848.42,2697.04
TXN-100141,2026-06-14 10:37:00,STR-109,CUST-5039,PRD-1034,1,9660.26,0.2,7728.21,Credit Card,Mobile App,,2026-06-14,2026,6,Sunday,Clothing,5672.08,7728.2080000000005,7728.21,5672.08,2056.13
TXN-100142,2026-05-25 08:52:00,STR-113,CUST-5007,PRD-1039,5,3644.72,0.1,16401.24,UPI,In-Store,,2026-05-25,2026,5,Monday,Clothing,2403.02,3280.248,16401.24,12015.1,4386.14
TXN-100143,2026-06-16 11:49:00,STR-109,CUST-5106,PRD-1041,5,23258.31,0.1,104662.4,Cash,Mobile App,,2026-06-16,2026,6,Tuesday,Clothing,16832.29,20932.479000000003,104662.4,84161.45,20500.95
TXN-100144,2026-03-16 18:19:00,STR-107,CUST-5062,PRD-1001,4,18543.28,0.2,59338.5,Net Banking,Online,,2026-03-16,2026,3,Monday,Clothing,13084.9,14834.624,59338.5,52339.6,6998.9
TXN-100145,2026-02-10 15:26:00,STR-107,CUST-5118,PRD-1029,1,17201.59,0.0,17201.59,Credit Card,Online,,2026-02-10,2026,2,Tuesday,Electronics,11585.33,17201.59,17201.59,11585.33,5616.26
TXN-100146,2026-03-23 19:55:00,STR-105,CUST-5102,PRD-1038,2,18431.47,0.1,33176.65,Credit Card,Online,,2026-03-23,2026,3,Monday,Electronics,13596.63,16588.323,33176.65,27193.26,5983.39
TXN-100147,2026-03-23 11:29:00,STR-101,CUST-5068,PRD-1032,5,19167.84,0.0,95839.2,Net Banking,In-Store,,2026-03-23,2026,3,Monday,Sports & Outdoors,12780.48,19167.84,95839.2,63902.4,31936.8
TXN-100148,2026-03-16 14:55:00,STR-109,CUST-5107,PRD-1009,1,20274.45,0.0,20274.45,Credit Card,In-Store,,2026-03-16,2026,3,Monday,Home & Kitchen,14553.78,20274.45,20274.45,14553.78,5720.67
TXN-100149,2026-02-18 20:10:00,STR-107,CUST-5131,PRD-1020,5,2120.69,0.1,9543.11,Net Banking,Online,,2026-02-18,2026,2,Wednesday,Home & Kitchen,1611.77,1908.621,9543.1,8058.85,1484.25
TXN-100150,2026-01-24 14:32:00,STR-107,CUST-5061,PRD-1019,4,20633.99,0.0,82535.96,Credit Card,Mobile App,,2026-01-24,2026,1,Saturday,Clothing,15169.3,20633.99,82535.96,60677.2,21858.76
TXN-100151,2026-03-14 15:38:00,STR-114,CUST-5167,PRD-1022,1,6988.83,0.0,6988.83,Net Banking,Online,,2026-03-14,2026,3,Saturday,Clothing,4240.29,6988.83,6988.83,4240.29,2748.54
TXN-100152,2026-04-21 10:56:00,STR-104,CUST-5186,PRD-1034,1,9660.26,0.0,9660.26,Debit Card,Online,,2026-04-21,2026,4,Tuesday,Clothing,5672.08,9660.26,9660.26,5672.08,3988.18
TXN-100153,2026-01-14 17:35:00,STR-103,CUST-5092,PRD-1023,1,6936.43,0.15,5895.97,Cash,Online,,2026-01-14,2026,1,Wednesday,Sports & Outdoors,4747.67,5895.9655,5895.97,4747.67,1148.3
TXN-100154,2026-04-26 20:35:00,STR-104,CUST-5159,PRD-1004,4,18042.2,0.2,57735.04,Cash,In-Store,,2026-04-26,2026,4,Sunday,Clothing,12833.5,14433.760000000002,57735.04,51334.0,6401.04
TXN-100155,2026-04-06 20:21:00,STR-108,CUST-5093,PRD-1008,1,2868.65,0.15,2438.35,Credit Card,In-Store,,2026-04-06,2026,4,Monday,Beauty & Care,2136.93,2438.3525,2438.35,2136.93,301.42
TXN-100156,2026-05-09 08:02:00,STR-100,CUST-5035,PRD-1038,5,18431.47,0.15,78333.75,Debit Card,Online,,2026-05-09,2026,5,Saturday,Electronics,13596.63,15666.7495,78333.75,67983.15,10350.6
TXN-100157,2026-06-05 16:08:00,STR-105,CUST-5156,PRD-1033,4,21120.74,0.05,80258.81,Debit Card,In-Store,,2026-06-05,2026,6,Friday,Home & Kitchen,14082.52,20064.703,80258.81,56330.08,23928.73
TXN-100158,2026-06-01 13:32:00,STR-113,CUST-5130,PRD-1025,5,12590.63,0.1,56657.83,Cash,Online,,2026-06-01,2026,6,Monday,Sports & Outdoors,9113.47,11331.567,56657.83,45567.35,11090.48
TXN-100159,2026-05-02 21:01:00,STR-105,CUST-5084,PRD-1045,5,14916.37,0.1,67123.67,UPI,Online,,2026-05-02,2026,5,Saturday,Clothing,8228.67,13424.733,67123.67,41143.35,25980.32
TXN-100160,2026-06-02 15:16:00,STR-110,CUST-5198,PRD-1037,3,1918.22,0.0,5754.66,Cash,Mobile App,,2026-06-02,2026,6,Tuesday,Clothing,1442.39,1918.22,5754.66,4327.17,1427.49
TXN-100161,2026-05-03 10:33:00,STR-110,CUST-5184,PRD-1014,1,7309.63,0.2,5847.7,Cash,Online,,2026-05-03,2026,5,Sunday,Beauty & Care,5089.02,5847.704000000001,5847.7,5089.02,758.68
TXN-100162,2026-05-27 19:07:00,STR-103,CUST-5004,PRD-1009,2,20274.45,0.0,40548.9,Net Banking,Online,,2026-05-27,2026,5,Wednesday,Home & Kitchen,14553.78,20274.45,40548.9,29107.56,11441.34
TXN-100163,2026-06-26 11:26:00,STR-108,CUST-5198,PRD-1026,2,15872.06,0.15,26982.5,Cash,Online,,2026-06-26,2026,6,Friday,Clothing,11621.18,13491.250999999998,26982.5,23242.36,3740.14
TXN-100164,2026-05-13 11:35:00,STR-105,CUST-5169,PRD-1047,1,13096.34,0.05,12441.52,Net Banking,Mobile App,,2026-05-13,2026,5,Wednesday,Electronics,8041.8,12441.523,12441.52,8041.8,4399.72
TXN-100165,2026-04-28 16:21:00,STR-108,CUST-5090,PRD-1024,3,9368.27,0.05,26699.57,Debit Card,Mobile App,,2026-04-28,2026,4,Tuesday,Beauty & Care,7301.49,8899.8565,26699.57,21904.47,4795.1
TXN-100166,2026-03-13 16:19:00,STR-103,CUST-5076,PRD-1030,2,3232.14,0.05,6141.07,Debit Card,Mobile App,,2026-03-13,2026,3,Friday,Home & Kitchen,2100.88,3070.533,6141.07,4201.76,1939.31
TXN-100167,2026-05-03 13:35:00,STR-114,CUST-5184,PRD-1013,4,24637.91,0.1,88696.48,Debit Card,Online,,2026-05-03,2026,5,Sunday,Home & Kitchen,18397.7,22174.119,88696.48,73590.8,15105.68
TXN-100168,2026-04-08 14:52:00,STR-105,CUST-5197,PRD-1007,5,23951.68,0.2,95806.72,Credit Card,Online,,2026-04-08,2026,4,Wednesday,Clothing,15027.69,19161.344,95806.72,75138.45,20668.27
TXN-100169,2026-03-30 15:41:00,STR-104,CUST-5191,PRD-1002,3,14966.66,0.0,44899.98,Net Banking,In-Store,,2026-03-30,2026,3,Monday,Electronics,8341.07,14966.66,44899.98,25023.21,19876.77
TXN-100170,2026-05-24 19:17:00,STR-102,CUST-5027,PRD-1012,5,5210.26,0.1,23446.17,Cash,Mobile App,,2026-05-24,2026,5,Sunday,Sports & Outdoors,2949.0,4689.234,23446.17,14745.0,8701.17
TXN-100171,2026-01-13 18:57:00,STR-108,CUST-5057,PRD-1037,2,1918.22,0.05,3644.62,Credit Card,In-Store,,2026-01-13,2026,1,Tuesday,Clothing,1442.39,1822.309,3644.62,2884.78,759.84
TXN-100172,2026-05-01 09:43:00,STR-112,CUST-5035,PRD-1006,4,17604.11,0.1,63374.8,UPI,Mobile App,,2026-05-01,2026,5,Friday,Clothing,11059.92,15843.699,63374.8,44239.68,19135.12
TXN-100173,2026-05-03 18:12:00,STR-112,CUST-5073,PRD-1010,4,24341.31,0.15,82760.45,Debit Card,Online,,2026-05-03,2026,5,Sunday,Electronics,15506.95,20690.1135,82760.45,62027.8,20732.65
TXN-100174,2026-06-16 17:14:00,STR-108,CUST-5189,PRD-1041,1,23258.31,0.0,23258.31,UPI,In-Store,,2026-06-16,2026,6,Tuesday,Clothing,16832.29,23258.31,23258.31,16832.29,6426.02
TXN-100175,2026-04-12 20:31:00,STR-102,CUST-5191,PRD-1026,2,15872.06,0.0,31744.12,Debit Card,In-Store,,2026-04-12,2026,4,Sunday,Clothing,11621.18,15872.06,31744.12,23242.36,8501.76
TXN-100176,2026-06-04 09:59:00,STR-105,CUST-5072,PRD-1000,3,1111.79,0.2,2668.3,Net Banking,Mobile App,,2026-06-04,2026,6,Thursday,Electronics,681.81,889.432,2668.3,2045.43,622.87
TXN-100177,2026-02-04 21:32:00,STR-107,CUST-5069,PRD-1034,5,9660.26,0.15,41056.11,Credit Card,In-Store,,2026-02-04,2026,2,Wednesday,Clothing,5672.08,8211.221,41056.1,28360.4,12695.7
TXN-100178,2026-06-15 12:45:00,STR-102,CUST-5003,PRD-1021,2,5708.56,0.15,9704.55,Debit Card,Online,,2026-06-15,2026,6,Monday,Home & Kitchen,3795.18,4852.276,9704.55,7590.36,2114.19
TXN-100179,2026-06-06 21:40:00,STR-114,CUST-5103,PRD-1036,2,22028.56,0.05,41854.26,Net Banking,Mobile App,,2026-06-06,2026,6,Saturday,Home & Kitchen,16329.4,20927.132,41854.26,32658.8,9195.46
TXN-100180,2026-06-21 09:11:00,STR-102,CUST-5122,PRD-1020,1,2120.69,0.15,1802.59,Debit Card,In-Store,,2026-06-21,2026,6,Sunday,Home & Kitchen,1611.77,1802.5865,1802.59,1611.77,190.82
TXN-100181,2026-03-02 15:48:00,STR-104,CUST-5084,PRD-1000,3,1111.79,0.15,2835.06,Debit Card,Mobile App,,2026-03-02,2026,3,Monday,Electronics,681.81,945.0215,2835.06,2045.43,789.63
TXN-100182,2026-03-08 18:23:00,STR-111,CUST-5060,PRD-1046,5,2150.38,0.0,10751.9,UPI,Mobile App,,2026-03-08,2026,3,Sunday,Clothing,1198.25,2150.38,10751.9,5991.25,4760.65
TXN-100183,2026-02-10 14:43:00,STR-108,CUST-5180,PRD-1007,4,23951.68,0.1,86226.05,Debit Card,Mobile App,,2026-02-10,2026,2,Tuesday,Clothing,15027.69,21556.512000000002,86226.05,60110.76,26115.29
TXN-100184,2026-06-07 11:14:00,STR-102,CUST-5122,PRD-1007,3,23951.68,0.1,64669.54,Credit Card,Online,,2026-06-07,2026,6,Sunday,Clothing,15027.69,21556.512000000002,64669.54,45083.07,19586.47
TXN-100185,2026-04-17 19:35:00,STR-114,CUST-5120,PRD-1047,5,13096.34,0.1,58933.53,Cash,Mobile App,,2026-04-17,2026,4,Friday,Electronics,8041.8,11786.706,58933.53,40209.0,18724.53
TXN-100186,2026-01-21 16:28:00,STR-108,CUST-5180,PRD-1013,2,24637.91,0.2,39420.66,Debit Card,In-Store,,2026-01-21,2026,1,Wednesday,Home & Kitchen,18397.7,19710.328,39420.66,36795.4,2625.26
TXN-100187,2026-05-21 16:12:00,STR-109,CUST-5137,PRD-1036,1,22028.56,0.0,22028.56,Credit Card,In-Store,,2026-05-21,2026,5,Thursday,Home & Kitchen,16329.4,22028.56,22028.56,16329.4,5699.16
TXN-100188,2026-01-30 18:13:00,STR-111,CUST-5149,PRD-1020,5,2120.69,0.15,9012.93,Net Banking,In-Store,,2026-01-30,2026,1,Friday,Home & Kitchen,1611.77,1802.5865,9012.93,8058.85,954.08
TXN-100189,2026-04-27 10:32:00,STR-106,CUST-5116,PRD-1032,4,19167.84,0.0,76671.36,Cash,In-Store,,2026-04-27,2026,4,Monday,Sports & Outdoors,12780.48,19167.84,76671.36,51121.92,25549.44
TXN-100190,2026-01-06 14:16:00,STR-113,CUST-5000,PRD-1035,4,15173.74,0.1,54625.46,Credit Card,Mobile App,,2026-01-06,2026,1,Tuesday,Electronics,10050.77,13656.366,54625.46,40203.08,14422.38
TXN-100191,2026-03-30 19:04:00,STR-108,CUST-5015,PRD-1004,1,18042.2,0.15,15335.87,UPI,Online,,2026-03-30,2026,3,Monday,Clothing,12833.5,15335.87,15335.87,12833.5,2502.37
TXN-100192,2026-02-16 20:08:00,STR-112,CUST-5164,PRD-1002,3,14966.66,0.15,38164.98,Net Banking,Online,,2026-02-16,2026,2,Monday,Electronics,8341.07,12721.661,38164.98,25023.21,13141.77
TXN-100193,2026-04-07 09:43:00,STR-110,CUST-5138,PRD-1024,4,9368.27,0.15,31852.12,Credit Card,Mobile App,,2026-04-07,2026,4,Tuesday,Beauty & Care,7301.49,7963.029500000001,31852.12,29205.96,2646.16
TXN-100194,2026-05-18 14:33:00,STR-102,CUST-5186,PRD-1022,1,6988.83,0.05,6639.39,Credit Card,In-Store,,2026-05-18,2026,5,Monday,Clothing,4240.29,6639.3885,6639.39,4240.29,2399.1
TXN-100195,2026-04-29 18:46:00,STR-108,CUST-5108,PRD-1048,1,13710.77,0.1,12339.69,Cash,Online,,2026-04-29,2026,4,Wednesday,Clothing,9822.0,12339.693000000001,12339.69,9822.0,2517.69
TXN-100196,2026-03-30 10:17:00,STR-103,CUST-5185,PRD-1014,2,7309.63,0.15,12426.37,UPI,In-Store,,2026-03-30,2026,3,Monday,Beauty & Care,5089.02,6213.1855,12426.37,10178.04,2248.33
TXN-100197,2026-01-05 11:13:00,STR-101,CUST-5025,PRD-1042,4,10274.71,0.2,32879.07,Cash,In-Store,,2026-01-05,2026,1,Monday,Home & Kitchen,7238.41,8219.768,32879.07,28953.64,3925.43
TXN-100198,2026-03-04 19:02:00,STR-106,CUST-5112,PRD-1028,5,6658.9,0.0,33294.5,Credit Card,Mobile App,,2026-03-04,2026,3,Wednesday,Sports & Outdoors,4509.69,6658.9,33294.5,22548.45,10746.05
TXN-100199,2026-05-09 12:14:00,STR-113,CUST-5187,PRD-1013,1,24637.91,0.05,23406.01,Cash,Online,,2026-05-09,2026,5,Saturday,Home & Kitchen,18397.7,23406.014499999997,23406.01,18397.7,5008.31
TXN-100200,2026-03-02 12:56:00,STR-102,CUST-5169,PRD-1036,5,22028.56,0.1,99128.52,Cash,In-Store,,2026-03-02,2026,3,Monday,Home & Kitchen,16329.4,19825.704,99128.52,81647.0,17481.52
TXN-100201,2026-01-16 16:37:00,STR-114,CUST-5188,PRD-1026,3,15872.06,0.1,42854.56,Credit Card,Mobile App,,2026-01-16,2026,1,Friday,Clothing,11621.18,14284.854,42854.56,34863.54,7991.02
TXN-100202,2026-05-07 08:22:00,STR-110,CUST-5171,PRD-1043,4,22540.44,0.2,72129.41,Net Banking,Mobile App,,2026-05-07,2026,5,Thursday,Beauty & Care,14737.88,18032.352,72129.41,58951.52,13177.89
TXN-100203,2026-02-08 12:24:00,STR-102,CUST-5193,PRD-1020,4,2120.69,0.15,7210.35,Cash,Online,,2026-02-08,2026,2,Sunday,Home & Kitchen,1611.77,1802.5865,7210.35,6447.08,763.27
TXN-100204,2026-02-06 20:29:00,STR-114,CUST-5014,PRD-1015,2,9568.8,0.1,17223.84,Cash,Online,,2026-02-06,2026,2,Friday,Clothing,5723.93,8611.92,17223.84,11447.86,5775.98
TXN-100205,2026-02-04 14:15:00,STR-104,CUST-5052,PRD-1026,5,15872.06,0.2,63488.24,Debit Card,Mobile App,,2026-02-04,2026,2,Wednesday,Clothing,11621.18,12697.648000000001,63488.24,58105.9,5382.34
TXN-100206,2026-01-24 16:46:00,STR-113,CUST-5048,PRD-1005,4,11505.07,0.1,41418.25,UPI,Online,,2026-01-24,2026,1,Saturday,Clothing,7063.93,10354.563,41418.25,28255.72,13162.53
TXN-100207,2026-01-11 21:04:00,STR-103,CUST-5194,PRD-1024,5,9368.27,0.2,37473.08,Cash,Mobile App,,2026-01-11,2026,1,Sunday,Beauty & Care,7301.49,7494.616000000001,37473.08,36507.45,965.63
TXN-100208,2026-05-03 11:55:00,STR-114,CUST-5085,PRD-1042,5,10274.71,0.05,48804.87,Debit Card,In-Store,,2026-05-03,2026,5,Sunday,Home & Kitchen,7238.41,9760.974499999998,48804.87,36192.05,12612.82
TXN-100209,2026-05-03 11:44:00,STR-109,CUST-5180,PRD-1013,2,24637.91,0.0,49275.82,Credit Card,Online,,2026-05-03,2026,5,Sunday,Home & Kitchen,18397.7,24637.91,49275.82,36795.4,12480.42
TXN-100210,2026-03-14 14:29:00,STR-108,CUST-5166,PRD-1015,5,9568.8,0.1,43059.6,Debit Card,Online,,2026-03-14,2026,3,Saturday,Clothing,5723.93,8611.92,43059.6,28619.65,14439.95
TXN-100211,2026-05-08 15:06:00,STR-112,CUST-5184,PRD-1016,3,15423.32,0.2,37015.97,Net Banking,Online,,2026-05-08,2026,5,Friday,Electronics,9089.92,12338.656,37015.97,27269.76,9746.21
TXN-100212,2026-04-16 08:36:00,STR-113,CUST-5056,PRD-1013,3,24637.91,0.1,66522.36,Credit Card,In-Store,,2026-04-16,2026,4,Thursday,Home & Kitchen,18397.7,22174.119,66522.36,55193.1,11329.26
TXN-100213,2026-05-29 19:26:00,STR-104,CUST-5039,PRD-1016,5,15423.32,0.2,61693.28,Credit Card,Online,,2026-05-29,2026,5,Friday,Electronics,9089.92,12338.656,61693.28,45449.6,16243.68
TXN-100214,2026-03-04 15:35:00,STR-110,CUST-5175,PRD-1014,4,7309.63,0.2,23390.82,Debit Card,Online,,2026-03-04,2026,3,Wednesday,Beauty & Care,5089.02,5847.704000000001,23390.82,20356.08,3034.74
TXN-100215,2026-04-28 10:46:00,STR-112,CUST-5090,PRD-1048,4,13710.77,0.15,46616.62,Credit Card,In-Store,,2026-04-28,2026,4,Tuesday,Clothing,9822.0,11654.1545,46616.62,39288.0,7328.62
TXN-100216,2026-02-17 16:41:00,STR-100,CUST-5134,PRD-1046,5,2150.38,0.15,9139.12,UPI,In-Store,,2026-02-17,2026,2,Tuesday,Clothing,1198.25,1827.823,9139.12,5991.25,3147.87
TXN-100217,2026-04-16 10:53:00,STR-110,CUST-5059,PRD-1042,1,10274.71,0.0,10274.71,UPI,Mobile App,,2026-04-16,2026,4,Thursday,Home & Kitchen,7238.41,10274.71,10274.71,7238.41,3036.3
TXN-100218,2026-05-10 15:23:00,STR-100,CUST-5158,PRD-1009,1,20274.45,0.05,19260.73,Cash,Online,,2026-05-10,2026,5,Sunday,Home & Kitchen,14553.78,19260.7275,19260.73,14553.78,4706.95
TXN-100219,2026-01-02 16:35:00,STR-106,CUST-5003,PRD-1042,4,10274.71,0.0,41098.84,UPI,Mobile App,,2026-01-02,2026,1,Friday,Home & Kitchen,7238.41,10274.71,41098.84,28953.64,12145.2
TXN-100220,2026-03-15 08:32:00,STR-113,CUST-5178,PRD-1046,3,2150.38,0.2,5160.91,Net Banking,In-Store,,2026-03-15,2026,3,Sunday,Clothing,1198.25,1720.304,5160.91,3594.75,1566.16
TXN-100221,2026-02-08 11:12:00,STR-109,CUST-5134,PRD-1006,1,17604.11,0.2,14083.29,Debit Card,Online,,2026-02-08,2026,2,Sunday,Clothing,11059.92,14083.288,14083.29,11059.92,3023.37
TXN-100222,2026-04-06 14:29:00,STR-109,CUST-5062,PRD-1017,4,11824.84,0.0,47299.36,Credit Card,Online,,2026-04-06,2026,4,Monday,Clothing,7237.84,11824.84,47299.36,28951.36,18348.0
TXN-100223,2026-01-24 14:24:00,STR-106,CUST-5141,PRD-1043,1,22540.44,0.0,22540.44,Net Banking,In-Store,,2026-01-24,2026,1,Saturday,Beauty & Care,14737.88,22540.44,22540.44,14737.88,7802.56
TXN-100224,2026-01-22 15:54:00,STR-106,CUST-5165,PRD-1040,1,6993.15,0.05,6643.49,Debit Card,Mobile App,,2026-01-22,2026,1,Thursday,Clothing,5249.48,6643.492499999999,6643.49,5249.48,1394.01
TXN-100225,2026-02-28 11:57:00,STR-113,CUST-5177,PRD-1006,5,17604.11,0.0,88020.55,Cash,Online,,2026-02-28,2026,2,Saturday,Clothing,11059.92,17604.11,88020.55,55299.6,32720.95
TXN-100226,2026-06-25 12:57:00,STR-108,CUST-5144,PRD-1017,1,11824.84,0.0,11824.84,UPI,In-Store,,2026-06-25,2026,6,Thursday,Clothing,7237.84,11824.84,11824.84,7237.84,4587.0
TXN-100227,2026-05-31 10:48:00,STR-113,CUST-5182,PRD-1020,1,2120.69,0.05,2014.66,Net Banking,In-Store,,2026-05-31,2026,5,Sunday,Home & Kitchen,1611.77,2014.6554999999998,2014.66,1611.77,402.89
TXN-100228,2026-03-03 17:53:00,STR-113,CUST-5099,PRD-1019,2,20633.99,0.2,33014.38,Cash,Online,,2026-03-03,2026,3,Tuesday,Clothing,15169.3,16507.192000000003,33014.38,30338.6,2675.78
TXN-100229,2026-05-09 19:22:00,STR-100,CUST-5025,PRD-1024,2,9368.27,0.0,18736.54,Net Banking,In-Store,,2026-05-09,2026,5,Saturday,Beauty & Care,7301.49,9368.27,18736.54,14602.98,4133.56
TXN-100230,2026-06-07 17:25:00,STR-112,CUST-5083,PRD-1004,3,18042.2,0.2,43301.28,UPI,Mobile App,,2026-06-07,2026,6,Sunday,Clothing,12833.5,14433.760000000002,43301.28,38500.5,4800.78
TXN-100231,2026-02-28 13:35:00,STR-106,CUST-5110,PRD-1017,4,11824.84,0.15,40204.46,Credit Card,Mobile App,,2026-02-28,2026,2,Saturday,Clothing,7237.84,10051.114,40204.46,28951.36,11253.1
TXN-100232,2026-06-08 12:51:00,STR-103,CUST-5182,PRD-1037,4,1918.22,0.0,7672.88,UPI,In-Store,,2026-06-08,2026,6,Monday,Clothing,1442.39,1918.22,7672.88,5769.56,1903.32
TXN-100233,2026-06-12 10:47:00,STR-106,CUST-5081,PRD-1017,2,11824.84,0.15,20102.23,Debit Card,In-Store,,2026-06-12,2026,6,Friday,Clothing,7237.84,10051.114,20102.23,14475.68,5626.55
TXN-100234,2026-04-24 13:48:00,STR-104,CUST-5026,PRD-1005,1,11505.07,0.1,10354.56,Credit Card,In-Store,,2026-04-24,2026,4,Friday,Clothing,7063.93,10354.563,10354.56,7063.93,3290.63
TXN-100235,2026-05-23 16:32:00,STR-106,CUST-5026,PRD-1011,4,20820.24,0.15,70788.82,UPI,In-Store,,2026-05-23,2026,5,Saturday,Home & Kitchen,14413.01,17697.204,70788.82,57652.04,13136.78
TXN-100236,2026-06-02 17:50:00,STR-105,CUST-5098,PRD-1022,5,6988.83,0.0,34944.15,UPI,Online,,2026-06-02,2026,6,Tuesday,Clothing,4240.29,6988.83,34944.15,21201.45,13742.7
TXN-100237,2026-05-24 11:36:00,STR-108,CUST-5043,PRD-1026,4,15872.06,0.0,63488.24,Net Banking,In-Store,,2026-05-24,2026,5,Sunday,Clothing,11621.18,15872.06,63488.24,46484.72,17003.52
TXN-100238,2026-03-10 15:09:00,STR-101,CUST-5042,PRD-1008,3,2868.65,0.1,7745.36,Net Banking,Online,,2026-03-10,2026,3,Tuesday,Beauty & Care,2136.93,2581.7850000000003,7745.36,6410.79,1334.57
